company,title,location,link,job_posted,category,source,description
Zeppelin Rental GmbH,(Junior) Data Analyst (m/w/d),"Garching bei München, München (Kreis)",https://www.adzuna.de/land/ad/4548461548?se=ZMAg_NPM7hGtTWGe1JCN9g&utm_medium=api&utm_source=16b1dafa&v=9C5123FBBC15AEFFE6EB1F9C8AC39B6928291863,2024-01-29,"Zeppelin Rental is Germany's leading rental and construction logistics service provider and supports customers in the construction, industry, trade, public sector, gardening and landscaping as well as event sectors. Our portfolio includes machine and equipment rental, temporary infrastructure and construction logistics. With around 2,000 employees at over 160 locations, we work every day to delight our customers with high-quality products, excellent services and technological excellence. Zep…",Positions in science and quality assurance,Afternoon
BMW Group,Software Engineer - Program Planning & Capacity Management (w/m/x),"München, München (Kreis)",https://www.adzuna.de/land/ad/4498955147?se=ZMAg_NPM7hGtTWGe1JCN9g&utm_medium=api&utm_source=16b1dafa&v=5E47F39CCABCC59AD99EA3D4C340B812050912B9,2023-12-28,"With our brands BMW, MINI, Rolls-Royce and BMW Motorrad, we are one of the world's leading premium manufacturers of automobiles and motorcycles and also a provider of premium financial and mobility services. For the IT Data Science division in Munich we are looking for you as a Software Engineer - Program Planning & Capacity Management (f/m/x) Tasks THE FUEL FOR TOMORROW: BIG DATA. SHARE YOUR PASSION. If you know how to use them creatively, data can...",IT-Stellen,Afternoon
Experteer GmbH,Customer Marketing Team Lead (m/f/x),"München, München (Kreis)",https://www.adzuna.de/land/ad/4548461354?se=ZMAg_NPM7hGtTWGe1JCN9g&utm_medium=api&utm_source=16b1dafa&v=B5ABF99F14CF37342E9C349C4F75D503C5A86E19,2024-01-29,"Experteer is a leading international online career service for senior professionals. Our premium career portal enables executives to actively develop their careers with access to over 1,000,000 selected top positions on the senior-level job market as well as exclusive headhunter mandates. The two-sided marketplace allows certified headhunters and recruiters to make discreet contact with executives who are ready to make their next career move. From its headquarters in the heart of Munich, Expert…",Customer service points,Afternoon
BMW Group,Platform Engineer GenAI (w/m/x),"München, München (Kreis)",https://www.adzuna.de/land/ad/4571403179?se=1gwTANTM7hGoSypECuDYeg&utm_medium=api&utm_source=16b1dafa&v=50D4C22687D6CC71BB7FC520043DFD95A05C7D1A,2024-02-16,"With our brands BMW, MINI, Rolls-Royce and BMW Motorrad, we are one of the world's leading premium manufacturers of automobiles and motorcycles and also a provider of premium financial and mobility services. For the IT Software Development division in Munich we are looking for you as a Platform Engineer GenAI (f/m/x) Tasks WITHOUT CREATIVE INTELLIGENCE THERE IS NO ARTIFICIAL. SHARE YOUR PASSION. To revolutionize the future of mobility, we must...",IT-Stellen,Afternoon
ProSiebenSat.1 Careers,Data Analyst Marketing (m/w/d),"München, München (Kreis)",https://www.adzuna.de/land/ad/4546865622?se=1gwTANTM7hGoSypECuDYeg&utm_medium=api&utm_source=16b1dafa&v=76B9FA26F949BCB6317334A276DA616C3C0D01F5,2024-01-27,"Let's CreateMomentsThatMatter together ProSiebenSat.1 is the home of popular entertainment and infotainment and one of the leading entertainment and commerce providers in German-speaking countries. Our entertainment portfolio is complemented by digital consumer brands in the Commerce & Ventures and Dating & Video segments. There are around 7,000 employees behind ProSiebenSat.1 who inspire our viewers and customers every day with great passion...",Advisory positions,Afternoon
CHECK24,Business Analyst (m/w/d) Strategy Office,"München, München (Kreis)",https://www.adzuna.de/land/ad/4127216763?se=1gwTANTM7hGoSypECuDYeg&utm_medium=api&utm_source=16b1dafa&v=6A17767D6339DF90DCFE32391049B7CCAC834203,2023-06-01,"CHECK24 - The best of 2 worlds: We are Germany's largest comparison portal and dynamic startup in one. In small, agile teams, we work on more than 50 products every day to improve the user experience of our over 15 million customers. We are looking for outstanding, analytically-savvy talents who would like to take on an exceptional professional challenge with diverse learning opportunities and rapid advancement opportunities. As a Business Analyst (m/f/d) Strategy…",Advisory positions,Afternoon
ProSiebenSat.1 Careers,Intern Product Owner & Data Analyst (m/w/d),"München, München (Kreis)",https://www.adzuna.de/land/ad/4550060329?se=1gwTANTM7hGoSypECuDYeg&utm_medium=api&utm_source=16b1dafa&v=14FFEECB6779D31C34941BE2901CE6A216EFEE0C,2024-01-30,"Let's CreateMomentsThatMatter together Let's CreateMomentsThatMatter together ProSiebenSat.1 is the home of popular entertainment and infotainment and one of the leading entertainment and commerce providers in German-speaking countries. Our entertainment portfolio is complemented by digital consumer brands in the Commerce & Ventures and Dating & Video segments. There are around 7,000 employees behind ProSiebenSat.1 who support our viewers and customers every day...",Advisory positions,Afternoon
ZEISS,Product Owner Modern Analytics and Reporting Platform (m/f/x),"München, München (Kreis)",https://www.adzuna.de/land/ad/4338787483?se=1gwTANTM7hGoSypECuDYeg&utm_medium=api&utm_source=16b1dafa&v=91CB86F0867620BDCFC3B8D4BB52904B4E845600,2023-09-29,"Step out of your comfort zone, excel and redefine the limits of what is possible. That's just what our employees are doing every single day – in order to set the pace through our innovations and enable outstanding achievements. After all, behind every successful company are many great fascinating people. In a spacious modern setting full of opportunities for further development, ZEISS employees work in a place where expert knowledge and team spirit reign supreme. All of this is supported by a s…","Positions in PR, advertising & marketing",Afternoon
E.ON,Working Student (f/m/d) Machine Learning Engineer,"München, München (Kreis)",https://www.adzuna.de/details/4542940827?utm_medium=api&utm_source=16b1dafa,2024-01-24,"You have a passion for technology and want to make the world a greener place? Then become a changemaker (f/m/d) and join our team as Working Student (f/m/d) Machine Learning Engineer at E.ON Digital Technology (EDT). E.ON Digital Technology plays a key role in shaping the energy transition by leading E.ONs digital transformation across Europe. We explore new paths through developing ideas, breaking new ground, making visions reality, and bringing new technologies to life. In flexible working mo…",IT-Stellen,Afternoon
ZEISS,Machine Learning Operation Engineer (f/m/x),"München, München (Kreis)",https://www.adzuna.de/land/ad/4558946354?se=1gwTANTM7hGoSypECuDYeg&utm_medium=api&utm_source=16b1dafa&v=0791C5657C56E649DA0AD0E4C79F5760407F1DA1,2024-02-06,"Step out of your comfort zone, excel and redefine the limits of what is possible. That's just what our employees are doing every single day – in order to set the pace through our innovations and enable outstanding achievements. After all, behind every successful company are many great fascinating people. In a spacious modern setting full of opportunities for further development, ZEISS employees work in a place where expert knowledge and team spirit reign supreme. All of this is supported by a s…",Technician positions,Afternoon
SIXT Germany,Senior Machine Learning Engineer (m/f/d),"München, München (Kreis)",https://www.adzuna.de/details/4550595445?utm_medium=api&utm_source=16b1dafa,2024-01-31,"Stellenbeschreibung SIXT is a global market leader in the mobility space and sets the pace for innovation like nobody else. We are transforming the industry to become fully digitalized and offer our customers an answer to all mobility needs they have. Our vision is: Transform the world moves because people expect better. Join our Data Science team and make the magic happen. We drive business processes like pricing and many more with the use of sophisticated algorithms. For this purpose, we desi…",IT-Stellen,Afternoon
Jochen Schweizer mydays Group,Director of Operations (m/w/d),"München, München (Kreis)",https://www.adzuna.de/details/4553853694?utm_medium=api&utm_source=16b1dafa,2024-02-02,"Job description You are completely responsible for redeeming our experience vouchers and booking the corresponding experience dates. These steps have a decisive influence on the satisfaction of our customers and are therefore our focus. Our portfolio of experiences extends to over 4,500 partners with a good five-digit number of different experiences. This is exactly the challenge of implementing voucher redemption perfectly. Your role is cross-f...",Sales outlets,Afternoon
Zone IT Solutions,Data Engineer,"München, München (Kreis)",https://www.adzuna.de/details/4496249938?utm_medium=api&utm_source=16b1dafa,2023-12-25,"We are actively looking for Data Engineer for a permanent position. This exciting opportunity is with a well-established global IT service provider known for its excellence in the industry. Requirements Key responsibilities: · Designing, building and maintaining data architectures, including databases and processing systems; · Acquiring and integrating new data sources; · Optimising data pipelines, automating processes where possible and planning for scalability; · Developing methods for identi…",IT-Stellen,Afternoon
CHECK24,Junior Java Software Developer (m/f/d) new FinTech product,"München, München (Kreis)",https://www.adzuna.de/land/ad/4568516351?se=WNQBBNTM7hG9SdDVYrbSxQ&utm_medium=api&utm_source=16b1dafa&v=FA404B5DCD5422EFC5FEAF45852627151D88E733,2024-02-14,"Join us developing a new and innovative FinTech product for our numerous CHECK24 customers. You will work in a start-up environment in an agile, international team as well as with external established partners from the financial industry. You will take an active part in the conception and architecture of our new product for our customers and be responsible for the implementation. Build a new service environment in close exchange with our Data Science and Product Management Team and let your ide…",IT-Stellen,Afternoon
